user_id,flags,instruction,category,intent,response
631500,BL,I want to check how long the shipment takes,DELIVERY,delivery_period,I want to check how long the shipment takes
760145,BLQ,i need help to check how soon can i expect the order,DELIVERY,delivery_period,i need help to check how soon can i expect the order
441846,BLQ,i want assistance to see how soon can i expect the item,DELIVERY,delivery_period,i want assistance to see how soon can i expect the item
298838,BL,I have got to see when my package is going to arrive,DELIVERY,delivery_period,I have got to see when my package is going to arrive
115070,BCLQZ,wanna check how soon can i epect my delivery help me,DELIVERY,delivery_period,wanna check how soon can i epect my delivery help me
414130,BIL,how can I see how long it takes for the article to arrive?,DELIVERY,delivery_period,how can I see how long it takes for the article to arrive?
909230,BCLW,"I want to see how soon can I expect my damn order, help me",DELIVERY,delivery_period,"I want to see how soon can I expect my damn order, help me"
449402,BLW,I try to see how soon can I expect my fucking package,DELIVERY,delivery_period,I try to see how soon can I expect my fucking package
521959,BLZ,I want information aboujt shipping periods,DELIVERY,delivery_period,I want information aboujt shipping periods
424543,BL,I try to see how long it takes for my parcel to arrive,DELIVERY,delivery_period,I try to see how long it takes for my parcel to arrive
748342,BLZ,I want to see how long it tyakes for my package to arrive,DELIVERY,delivery_period,I want to see how long it tyakes for my package to arrive
709365,BEL,I do not know how to check how soon can I expect the parcel,DELIVERY,delivery_period,I do not know how to check how soon can I expect the parcel
437320,BL,help me to see how soon can I expect the shipment,DELIVERY,delivery_period,help me to see how soon can I expect the shipment
109982,BCL,"I have to check when will my package arrive, I need help",DELIVERY,delivery_period,"I have to check when will my package arrive, I need help"
239289,BL,help to see when will my package arrive,DELIVERY,delivery_period,help to see when will my package arrive
429836,BCL,"I have got to see how long the shipment takes, I need help",DELIVERY,delivery_period,"I have got to see how long the shipment takes, I need help"
973534,BL,help me to see when my shipment is going to arrive,DELIVERY,delivery_period,help me to see when my shipment is going to arrive
971985,BL,assistance to see when will my product arrive,DELIVERY,delivery_period,assistance to see when will my product arrive
510631,BLQ,i have to see how long it takes for the package to arrive,DELIVERY,delivery_period,i have to see how long it takes for the package to arrive
421114,BL,I have to check how long it takes for my delivery to arrive,DELIVERY,delivery_period,I have to check how long it takes for my delivery to arrive
890874,BLW,help me to see how long it takes for my damn order to arrive,DELIVERY,delivery_period,help me to see how long it takes for my damn order to arrive
365910,BL,I try to see how soon can I expect my shipment,DELIVERY,delivery_period,I try to see how soon can I expect my shipment
936463,BLW,help me check how soon can I expect my fucking product,DELIVERY,delivery_period,help me check how soon can I expect my fucking product
554893,BLQZ,I'm calling ot check when my parcel is gonna arrive,DELIVERY,delivery_period,I'm calling ot check when my parcel is gonna arrive
443854,BEMQZ,I'm trying to find the deliveey periods,DELIVERY,delivery_period,I'm trying to find the deliveey periods
155121,BLQ,want help to see how soon can I expect the purchase,DELIVERY,delivery_period,want help to see how soon can I expect the purchase
544786,BILQ,can i check how soon can i expect my delivery,DELIVERY,delivery_period,can i check how soon can i expect my delivery
484515,BL,help me seeing how soon can I expect my parcel,DELIVERY,delivery_period,help me seeing how soon can I expect my parcel
728330,BL,help seeing when will my package arrive,DELIVERY,delivery_period,help seeing when will my package arrive
603888,BIL,how do I see how soon can I expect my package?,DELIVERY,delivery_period,how do I see how soon can I expect my package?
634198,BL,help checking how long it takes for the shipment to arrive,DELIVERY,delivery_period,help checking how long it takes for the shipment to arrive
758720,BLZ,I am trying to check how soon can I expct my parcel,DELIVERY,delivery_period,I am trying to check how soon can I expct my parcel
439600,BIL,is it possible to see when my product is going to arrive?,DELIVERY,delivery_period,is it possible to see when my product is going to arrive?
148960,BLQZ,want help to chck how soon can i expect my order,DELIVERY,delivery_period,want help to chck how soon can i expect my order
995475,BILZ,how soon can I expect my parcel ?,DELIVERY,delivery_period,how soon can I expect my parcel ?
478779,BL,show me how long it takes for my package to arrive,DELIVERY,delivery_period,show me how long it takes for my package to arrive
682293,BLQ,i want help checking how soon can i expect the order,DELIVERY,delivery_period,i want help checking how soon can i expect the order
926712,BILZ,where to  see how soon can I expect my order?,DELIVERY,delivery_period,where to  see how soon can I expect my order?
553941,BL,I need help to check when my package is going to arrive,DELIVERY,delivery_period,I need help to check when my package is going to arrive
746077,BIL,how can I check how soon can I expect the article?,DELIVERY,delivery_period,how can I check how soon can I expect the article?
464324,BLQ,need assistance checking how soon can I expect the shipment,DELIVERY,delivery_period,need assistance checking how soon can I expect the shipment
344800,BIL,how do I check when my shipment is going to arrive?,DELIVERY,delivery_period,how do I check when my shipment is going to arrive?
230705,BL,I don't know how I can see when will my parcel arrive,DELIVERY,delivery_period,I don't know how I can see when will my parcel arrive
406087,BLQZ,i need assstance to check how soon can i expect the order,DELIVERY,delivery_period,i need assstance to check how soon can i expect the order
597640,BLW,I am trying to check how soon can I expect the damn shipment,DELIVERY,delivery_period,I am trying to check how soon can I expect the damn shipment
770763,BL,I don't know how to check how soon can I expect the product,DELIVERY,delivery_period,I don't know how to check how soon can I expect the product
412364,BIL,can I check when will my purchase arrive?,DELIVERY,delivery_period,can I check when will my purchase arrive?
693563,BLZ,I have got to see when will my aprcel arrive,DELIVERY,delivery_period,I have got to see when will my aprcel arrive
998101,BLQ,i have got to see how soon can i expect my delivery,DELIVERY,delivery_period,i have got to see how soon can i expect my delivery
747574,BLQ,i call to check how long it takes for the item to arrive,DELIVERY,delivery_period,i call to check how long it takes for the item to arrive
759739,BL,I want assistance to check how soon can I expect the package,DELIVERY,delivery_period,I want assistance to check how soon can I expect the package
637568,BLW,I want help seeing how soon can I expect my goddamn order,DELIVERY,delivery_period,I want help seeing how soon can I expect my goddamn order
274498,BL,help to check how soon can I expect the purchase,DELIVERY,delivery_period,help to check how soon can I expect the purchase
631320,BL,I want help to see how long it takes for the order to arrive,DELIVERY,delivery_period,I want help to see how long it takes for the order to arrive
465749,BELZ,I  do not know how to check when will my product arrive,DELIVERY,delivery_period,I  do not know how to check when will my product arrive
864857,BIL,where do I check how long it takes for my product to arrive?,DELIVERY,delivery_period,where do I check how long it takes for my product to arrive?
811675,BL,I don't know how I can see how soon can I expect my item,DELIVERY,delivery_period,I don't know how I can see how soon can I expect my item
348189,BILQ,how do i check how long it takes for my item to arrive,DELIVERY,delivery_period,how do i check how long it takes for my item to arrive
182644,BLW,help me see when my damn article is going to arrive,DELIVERY,delivery_period,help me see when my damn article is going to arrive
465532,B,I want help checking how soon can I expect the delivery,DELIVERY,delivery_period,I want help checking how soon can I expect the delivery
408769,BLQZ,i dont know how i can ese how soon can i expect the order,DELIVERY,delivery_period,i dont know how i can ese how soon can i expect the order
573212,BLZ,I call to check how long it takes for ym article to arrive,DELIVERY,delivery_period,I call to check how long it takes for ym article to arrive
920382,BILZ,can you hlp me seeing when my product is going to arrive?,DELIVERY,delivery_period,can you hlp me seeing when my product is going to arrive?
252639,BLQ,need help to check how soon can I expect my parcel,DELIVERY,delivery_period,need help to check how soon can I expect my parcel
529652,BCLQZ,wana check how soon can i expect my order i need help,DELIVERY,delivery_period,wana check how soon can i expect my order i need help
212881,BILQ,how to check how long it takes for my delivery to arrive,DELIVERY,delivery_period,how to check how long it takes for my delivery to arrive
689608,BIL,can you help me seeing when my product is going to arrive?,DELIVERY,delivery_period,can you help me seeing when my product is going to arrive?
293934,BLQ,i have to see how long it takes for my delivery to arrive,DELIVERY,delivery_period,i have to see how long it takes for my delivery to arrive
945293,BL,I don't know how to see when my package is going to arrive,DELIVERY,delivery_period,I don't know how to see when my package is going to arrive
401610,BL,assistance to see how soon can I expect my shipment,DELIVERY,delivery_period,assistance to see how soon can I expect my shipment
987262,BLM,I want to know about the shipping periods,DELIVERY,delivery_period,I want to know about the shipping periods
308562,BILPWZ,could oyu tell me about fucking shipping periods?,DELIVERY,delivery_period,could oyu tell me about fucking shipping periods?
311634,BIL,can you help me to see when my product is going to arrive?,DELIVERY,delivery_period,can you help me to see when my product is going to arrive?
805581,BILPZ,where could I see how soon can I expect the product ?,DELIVERY,delivery_period,where could I see how soon can I expect the product ?
865231,BEL,I do not know how I can see when will my purchase arrive,DELIVERY,delivery_period,I do not know how I can see when will my purchase arrive
641609,BILW,how do I see how soon can I expect the goddamn product?,DELIVERY,delivery_period,how do I see how soon can I expect the goddamn product?
275330,BIL,can you show me how long it takes for my delivery to arrive?,DELIVERY,delivery_period,can you show me how long it takes for my delivery to arrive?
895937,BL,I have to see how long it takes for the shipment to arrive,DELIVERY,delivery_period,I have to see how long it takes for the shipment to arrive
542567,BLQWZ,I'm caalling to check how soon can i expect the damn order,DELIVERY,delivery_period,I'm caalling to check how soon can i expect the damn order
427401,BILQ,how long does the shipping take,DELIVERY,delivery_period,how long does the shipping take
828712,BIL,can you help me see when my product is going to arrive?,DELIVERY,delivery_period,can you help me see when my product is going to arrive?
695640,BIL,can you help me to check how soon can I expect the package?,DELIVERY,delivery_period,can you help me to check how soon can I expect the package?
108687,BLQZ,assistance to check how soon can i exepct the purchase,DELIVERY,delivery_period,assistance to check how soon can i exepct the purchase
112776,BILQ,where to check how long it takes for my delivery to arrive,DELIVERY,delivery_period,where to check how long it takes for my delivery to arrive
470052,BL,I try to see how long it takes for my article to arrive,DELIVERY,delivery_period,I try to see how long it takes for my article to arrive
414929,BL,I need assistance checking how soon can I expect my product,DELIVERY,delivery_period,I need assistance checking how soon can I expect my product
157846,BCILQ,wanna see how soon can i expect my delivery how to do it,DELIVERY,delivery_period,wanna see how soon can i expect my delivery how to do it
591733,BILQW,can i check when my bloody shipment is gonna arrive,DELIVERY,delivery_period,can i check when my bloody shipment is gonna arrive
462907,BCILQZ,need to check wwhen my shipment is gonna arrive can uhelp me,DELIVERY,delivery_period,need to check wwhen my shipment is gonna arrive can uhelp me
964089,BLQZ,i have to see how long it takes for the packgae to arrive,DELIVERY,delivery_period,i have to see how long it takes for the packgae to arrive
603116,BLQ,i have got to check how soon can i expect the order,DELIVERY,delivery_period,i have got to check how soon can i expect the order
836713,BILQ,how do i see how long it takes for my delivery to arrive,DELIVERY,delivery_period,how do i see how long it takes for my delivery to arrive
879895,BIL,where can I check when will my product arrive?,DELIVERY,delivery_period,where can I check when will my product arrive?
598614,BL,I call to check how long it takes for my shipment to arrive,DELIVERY,delivery_period,I call to check how long it takes for my shipment to arrive
781672,BILQZ,can uhelp me see how sooj can i expect the product,DELIVERY,delivery_period,can uhelp me see how sooj can i expect the product
304019,BL,I want assistance checking when my order is going to arrive,DELIVERY,delivery_period,I want assistance checking when my order is going to arrive
720916,BL,help to see how long it takes for the delivery to arrive,DELIVERY,delivery_period,help to see how long it takes for the delivery to arrive
938355,BL,help me to check how soon can I expect the parcel,DELIVERY,delivery_period,help me to check how soon can I expect the parcel
385618,BCILQ,wanna see how soon can i expect the package how to do it,DELIVERY,delivery_period,wanna see how soon can i expect the package how to do it
611834,BL,I want to check how long it takes for the order to arrive,DELIVERY,delivery_period,I want to check how long it takes for the order to arrive
229416,BILQ,is it possible to see how soon can i expect my delivery,DELIVERY,delivery_period,is it possible to see how soon can i expect my delivery
734458,BLZ,I am trying to se how long the shipment takes,DELIVERY,delivery_period,I am trying to se how long the shipment takes
217898,BLZ,I have to ese how soon can I expect the article,DELIVERY,delivery_period,I have to ese how soon can I expect the article
272666,BL,I don't know what to do to check when will my article arrive,DELIVERY,delivery_period,I don't know what to do to check when will my article arrive
967138,BL,assistance to check how soon can I expect my purchase,DELIVERY,delivery_period,assistance to check how soon can I expect my purchase
294338,BILQ,can ya help me see how soon can i expect my item,DELIVERY,delivery_period,can ya help me see how soon can i expect my item
183541,BIL,where do I see how soon can I expect my article?,DELIVERY,delivery_period,where do I see how soon can I expect my article?
606748,BIL,can I see how long it usually takes for the item to arrive?,DELIVERY,delivery_period,can I see how long it usually takes for the item to arrive?
422519,BQ,i want assistance checking how soon can i expect the item,DELIVERY,delivery_period,i want assistance checking how soon can i expect the item
905357,BL,show me how long it takes for my article to arrive,DELIVERY,delivery_period,show me how long it takes for my article to arrive
572161,BL,I don't know how to see when my delivery is going to arrive,DELIVERY,delivery_period,I don't know how to see when my delivery is going to arrive
588095,BL,help to see how soon can I expect my order,DELIVERY,delivery_period,help to see how soon can I expect my order
425519,BCEILQZ,I'mlooking for shipping period can uhelp me find them,DELIVERY,delivery_period,I'mlooking for shipping period can uhelp me find them
831677,BILPQ,will ya show me how long the shipping takes,DELIVERY,delivery_period,will ya show me how long the shipping takes
452051,BLZ,help me see when will mny purchase arrive,DELIVERY,delivery_period,help me see when will mny purchase arrive
934203,BILZ,where to check how soon can I expect my product ?,DELIVERY,delivery_period,where to check how soon can I expect my product ?
207792,BL,assistance checking when my article is going to arrive,DELIVERY,delivery_period,assistance checking when my article is going to arrive
739308,BEL,I am trying to find shipping periods,DELIVERY,delivery_period,I am trying to find shipping periods
235968,BL,help to check how long it takes for the product to arrive,DELIVERY,delivery_period,help to check how long it takes for the product to arrive
257289,BLQ,i have got to check when my shipment is gonna arrive,DELIVERY,delivery_period,i have got to check when my shipment is gonna arrive
406417,BL,help me checking how soon can I expect my parcel,DELIVERY,delivery_period,help me checking how soon can I expect my parcel
275731,BL,assistance checking when my purchase is going to arrive,DELIVERY,delivery_period,assistance checking when my purchase is going to arrive
251808,BIL,how do I check how long it takes for my package to arrive?,DELIVERY,delivery_period,how do I check how long it takes for my package to arrive?
441731,B,I want to check when my item is going to arrive,DELIVERY,delivery_period,I want to check when my item is going to arrive
625774,BLQ,want help to see when my parcel is gonna arrive,DELIVERY,delivery_period,want help to see when my parcel is gonna arrive
149428,BLQ,i dont know how to check when my product is gonna arrive,DELIVERY,delivery_period,i dont know how to check when my product is gonna arrive
694082,BCL,"I have to see how long the shipment takes, I need help",DELIVERY,delivery_period,"I have to see how long the shipment takes, I need help"
368935,BLQZ,wanna see how long it usually takex for my parcel to arrive,DELIVERY,delivery_period,wanna see how long it usually takex for my parcel to arrive
608010,BILP,could you show me how soon can I expect my product?,DELIVERY,delivery_period,could you show me how soon can I expect my product?
391093,BI,where can I check how soon can I expect the item?,DELIVERY,delivery_period,where can I check how soon can I expect the item?
500414,BI,where do I check how soon can I expect the item?,DELIVERY,delivery_period,where do I check how soon can I expect the item?
939210,BIL,where to see how long the delivery takes?,DELIVERY,delivery_period,where to see how long the delivery takes?
228832,BL,I want help checking how long the shipment takes,DELIVERY,delivery_period,I want help checking how long the shipment takes
181233,BL,I call to check how soon can I expect my package,DELIVERY,delivery_period,I call to check how soon can I expect my package
287481,BILP,will you show me how soon can I expect my purchase?,DELIVERY,delivery_period,will you show me how soon can I expect my purchase?
767138,BL,I want assistance seeing when will my item arrive,DELIVERY,delivery_period,I want assistance seeing when will my item arrive
484349,BILQ,can uhelp me check when my order is gonna arrive,DELIVERY,delivery_period,can uhelp me check when my order is gonna arrive
964089,BL,I try to see how long it takes for my delivery to arrive,DELIVERY,delivery_period,I try to see how long it takes for my delivery to arrive
860099,BL,I need to see how long it takes for my parcel to arrive,DELIVERY,delivery_period,I need to see how long it takes for my parcel to arrive
900930,BCILQ,wanna check when will my article arrive how can i do it,DELIVERY,delivery_period,wanna check when will my article arrive how can i do it
485730,BIWZ,how can I get information about damn delivery  period?,DELIVERY,delivery_period,how can I get information about damn delivery  period?
705989,BL,help me checking how soon can I expect my product,DELIVERY,delivery_period,help me checking how soon can I expect my product
639499,BIL,where to check how long the shipping takes?,DELIVERY,delivery_period,where to check how long the shipping takes?
906966,BCEILMP,"I am looking for the shipping periods, will you help me?",DELIVERY,delivery_period,"I am looking for the shipping periods, will you help me?"
430413,BEZ,I am looking for information about dselivery period,DELIVERY,delivery_period,I am looking for information about dselivery period
662549,BILQZ,can i check how long it takes for the deilvery to arrive,DELIVERY,delivery_period,can i check how long it takes for the deilvery to arrive
563467,BLQ,wanna check how long it takes for my package to arrive,DELIVERY,delivery_period,wanna check how long it takes for my package to arrive
114323,BLQ,i want help to see when my package is gonna arrive,DELIVERY,delivery_period,i want help to see when my package is gonna arrive
299844,BILQ,what do i have to do to see when my order is gonna arrive,DELIVERY,delivery_period,what do i have to do to see when my order is gonna arrive
965100,BCILQ,i have got to see when will my parcel arrive can ya help me,DELIVERY,delivery_period,i have got to see when will my parcel arrive can ya help me
691879,BILQZ,can ya help me to check how son can i expect the shipment,DELIVERY,delivery_period,can ya help me to check how son can i expect the shipment
336413,BILQWZ,were do i check how soon can i expect my damn delivery,DELIVERY,delivery_period,were do i check how soon can i expect my damn delivery
757764,BL,I want to see how long it takes for my product to arrive,DELIVERY,delivery_period,I want to see how long it takes for my product to arrive
447966,BL,I want assistance to check when will my purchase arrive,DELIVERY,delivery_period,I want assistance to check when will my purchase arrive
298426,BEL,I am looking for shipping periods,DELIVERY,delivery_period,I am looking for shipping periods
978303,BLQZ,want assistance to see how soon can i expectr my shipment,DELIVERY,delivery_period,want assistance to see how soon can i expectr my shipment
841047,BL,help seeing when will my purchase arrive,DELIVERY,delivery_period,help seeing when will my purchase arrive
453356,BL,I want help to check how soon can I expect my package,DELIVERY,delivery_period,I want help to check how soon can I expect my package
882965,BL,I want to know more about the shipping period,DELIVERY,delivery_period,I want to know more about the shipping period
212329,BL,I want to see when will my product arrive,DELIVERY,delivery_period,I want to see when will my product arrive
876833,BCILQ,wanna check when will my parcel arrive can i get some help,DELIVERY,delivery_period,wanna check when will my parcel arrive can i get some help
164423,BELZ,I do not know how to seehow soon can I expect my purchase,DELIVERY,delivery_period,I do not know how to seehow soon can I expect my purchase
420484,BL,show me how long it usually takes for my product to arrive,DELIVERY,delivery_period,show me how long it usually takes for my product to arrive
447830,BL,I have to check when will my package arrive,DELIVERY,delivery_period,I have to check when will my package arrive
299177,BIL,can you help me checking how soon can I expect my product?,DELIVERY,delivery_period,can you help me checking how soon can I expect my product?
450528,BL,I need assistance to check how soon can I expect the package,DELIVERY,delivery_period,I need assistance to check how soon can I expect the package
969821,BLWZ,help me checking how soon can I expewct the damn shipment,DELIVERY,delivery_period,help me checking how soon can I expewct the damn shipment
715001,BLQ,need help seeing when my order is gonna arrive,DELIVERY,delivery_period,need help seeing when my order is gonna arrive
215238,BLQ,wanna see how long it takes for my purchase to arrive,DELIVERY,delivery_period,wanna see how long it takes for my purchase to arrive
848427,BILP,could you help me see how soon can I expect my item?,DELIVERY,delivery_period,could you help me see how soon can I expect my item?
253440,BIL,how to check how soon can I expect my item?,DELIVERY,delivery_period,how to check how soon can I expect my item?
983253,BIL,can you help me see when will my product arrive?,DELIVERY,delivery_period,can you help me see when will my product arrive?
741326,BIL,can you show me how soon can I expect the shipment?,DELIVERY,delivery_period,can you show me how soon can I expect the shipment?
495274,BLQ,help checking when my article is gonna arrive,DELIVERY,delivery_period,help checking when my article is gonna arrive
196565,BIL,can I check how soon can I expect the parcel?,DELIVERY,delivery_period,can I check how soon can I expect the parcel?
332927,BLQZ,i need assistance to check how long the shgipment takes,DELIVERY,delivery_period,i need assistance to check how long the shgipment takes
157510,BL,I need assistance checking how soon can I expect my delivery,DELIVERY,delivery_period,I need assistance checking how soon can I expect my delivery
619595,BILM,where can I find information about the shipping period?,DELIVERY,delivery_period,where can I find information about the shipping period?
943294,BILW,where can I see when my damn package is going to arrive?,DELIVERY,delivery_period,where can I see when my damn package is going to arrive?
489787,BCLQZ,wanna check whne my package is gonna arrive i need help,DELIVERY,delivery_period,wanna check whne my package is gonna arrive i need help
580313,BLQ,i have to see when will my article arrive,DELIVERY,delivery_period,i have to see when will my article arrive
721197,BIL,where can I see how long it takes for the order to arrive?,DELIVERY,delivery_period,where can I see how long it takes for the order to arrive?
126759,BLZ,I call to check how long it takes for my parcel to  arrive,DELIVERY,delivery_period,I call to check how long it takes for my parcel to  arrive
330649,BL,I have to see how soon can I expect the purchase,DELIVERY,delivery_period,I have to see how soon can I expect the purchase
628025,BILQZ,cn i see when will my product arrive,DELIVERY,delivery_period,cn i see when will my product arrive
396945,BIL,can you help me checking when will my purchase arrive?,DELIVERY,delivery_period,can you help me checking when will my purchase arrive?
288774,BIQ,is it possible to check when my item is gonna arrive,DELIVERY,delivery_period,is it possible to check when my item is gonna arrive
790250,BLQ,need assistance seeing when my shipment is gonna arrive,DELIVERY,delivery_period,need assistance seeing when my shipment is gonna arrive
855762,BIL,is it possible to see how soon can I expect my product?,DELIVERY,delivery_period,is it possible to see how soon can I expect my product?
272039,BL,I need to see how soon can I expect my product,DELIVERY,delivery_period,I need to see how soon can I expect my product
958255,BLZ,I have tl see how soon can I expect my shipment,DELIVERY,delivery_period,I have tl see how soon can I expect my shipment
871055,BIL,where to check how long it takes for my article to arrive?,DELIVERY,delivery_period,where to check how long it takes for my article to arrive?
863987,BCLQ,wanna see how soon can i expect the shipment help me,DELIVERY,delivery_period,wanna see how soon can i expect the shipment help me
493061,BLQZ,want assistance checking how soon can  i expect the product,DELIVERY,delivery_period,want assistance checking how soon can  i expect the product
698725,BL,show me how soon can I expect my shipment,DELIVERY,delivery_period,show me how soon can I expect my shipment
412732,BI,where to check when my item is going to arrive?,DELIVERY,delivery_period,where to check when my item is going to arrive?
821612,BL,assistance to see when my order is going to arrive,DELIVERY,delivery_period,assistance to see when my order is going to arrive
987390,BL,I need assistance seeing how soon can I expect the package,DELIVERY,delivery_period,I need assistance seeing how soon can I expect the package
389055,BELZ,I do not knoe how I can see when will my package arrive,DELIVERY,delivery_period,I do not knoe how I can see when will my package arrive
931033,BIL,how can I see when my article is going to arrive?,DELIVERY,delivery_period,how can I see when my article is going to arrive?
276707,BIL,where to see how long it takes for the item to arrive?,DELIVERY,delivery_period,where to see how long it takes for the item to arrive?
275330,BL,help seeing when will my article arrive,DELIVERY,delivery_period,help seeing when will my article arrive
878763,BL,I don't know what to do to see when will my item arrive,DELIVERY,delivery_period,I don't know what to do to see when will my item arrive
748931,BL,I want assistance checking how soon can I expect my article,DELIVERY,delivery_period,I want assistance checking how soon can I expect my article
370371,B,I want to check when my delivery is going to arrive,DELIVERY,delivery_period,I want to check when my delivery is going to arrive
761844,BILQ,where can i check how soon can i expect my product,DELIVERY,delivery_period,where can i check how soon can i expect my product
147554,BIL,how do I check how soon can I expect my purchase?,DELIVERY,delivery_period,how do I check how soon can I expect my purchase?
340861,BILP,could you help me checking when will my article arrive?,DELIVERY,delivery_period,could you help me checking when will my article arrive?
252339,BILQ,can uhelp me see how soon can i expect the article,DELIVERY,delivery_period,can uhelp me see how soon can i expect the article
216924,BL,I have got to check how soon can I expect my shipment,DELIVERY,delivery_period,I have got to check how soon can I expect my shipment
307667,BLQ,i try to check how soon can i expect my article,DELIVERY,delivery_period,i try to check how soon can i expect my article
750132,BILPZ,could you help me seeing how soon can I expect the product ?,DELIVERY,delivery_period,could you help me seeing how soon can I expect the product ?
449296,BL,I want to see how long it takes for my item to arrive,DELIVERY,delivery_period,I want to see how long it takes for my item to arrive
769205,BQ,want assistance checking how soon can i expect the delivery,DELIVERY,delivery_period,want assistance checking how soon can i expect the delivery
889713,BL,I try to check how soon can I expect my product,DELIVERY,delivery_period,I try to check how soon can I expect my product
938217,BMWZ,I want information about the fucking delivey period,DELIVERY,delivery_period,I want information about the fucking delivey period
597267,BL,I need assistance to check how soon can I expect my delivery,DELIVERY,delivery_period,I need assistance to check how soon can I expect my delivery
596869,BIL,where can I check when my package is going to arrive?,DELIVERY,delivery_period,where can I check when my package is going to arrive?
920930,BIL,where do I see when my item is going to arrive?,DELIVERY,delivery_period,where do I see when my item is going to arrive?
208676,BIL,can I see how soon can I expect my shipment?,DELIVERY,delivery_period,can I see how soon can I expect my shipment?
977687,BCIL,"I want information about shipping periods, how can I get it?",DELIVERY,delivery_period,"I want information about shipping periods, how can I get it?"
377818,BLZ,help me seeing how long it takes for the delivery to rarive,DELIVERY,delivery_period,help me seeing how long it takes for the delivery to rarive
879857,BIL,where to check when my order is going to arrive?,DELIVERY,delivery_period,where to check when my order is going to arrive?
220921,BLW,I need assistance to see how soon can I expect my damn order,DELIVERY,delivery_period,I need assistance to see how soon can I expect my damn order
982571,BIL,where can I see how soon can I expect my item?,DELIVERY,delivery_period,where can I see how soon can I expect my item?
267192,BIL,how can I see how long it takes for the package to arrive?,DELIVERY,delivery_period,how can I see how long it takes for the package to arrive?
906036,BLQ,i dont know how i can check when my order is gonna arrive,DELIVERY,delivery_period,i dont know how i can check when my order is gonna arrive
144339,BLQ,wanna know more about the shipping period,DELIVERY,delivery_period,wanna know more about the shipping period
515279,BLZ,assistance seeing how soon can I exect my delivery,DELIVERY,delivery_period,assistance seeing how soon can I exect my delivery
447341,BLQZ,i want assisyance to see how soon can i expect my product,DELIVERY,delivery_period,i want assisyance to see how soon can i expect my product
210602,BLQ,want assistance checking how soon can I expect my parcel,DELIVERY,delivery_period,want assistance checking how soon can I expect my parcel
365051,BLZ,I don't knos how to check when my package is going to arrive,DELIVERY,delivery_period,I don't knos how to check when my package is going to arrive
334565,BIL,can you help me to see how soon can I expect the delivery?,DELIVERY,delivery_period,can you help me to see how soon can I expect the delivery?
136392,BEL,I do not know what to do to see when will my purchase arrive,DELIVERY,delivery_period,I do not know what to do to see when will my purchase arrive
572941,BL,I need to see how soon can I expect my shipment,DELIVERY,delivery_period,I need to see how soon can I expect my shipment
692632,BLQ,help me seeing how soon can i expect my article,DELIVERY,delivery_period,help me seeing how soon can i expect my article
108664,BL,I call to see how long it takes for my purchase to arrive,DELIVERY,delivery_period,I call to see how long it takes for my purchase to arrive
263049,BL,assistance to check when will my product arrive,DELIVERY,delivery_period,assistance to check when will my product arrive
116103,BL,I don't know how to check when my parcel is going to arrive,DELIVERY,delivery_period,I don't know how to check when my parcel is going to arrive
391203,BL,I am calling to see how long the shipping takes,DELIVERY,delivery_period,I am calling to see how long the shipping takes
249546,BLQ,i try to see how long it takes for the purchase to arrive,DELIVERY,delivery_period,i try to see how long it takes for the purchase to arrive
485730,BILP,could you help me to see how soon can I expect the item?,DELIVERY,delivery_period,could you help me to see how soon can I expect the item?
745742,BCL,"I have to check when will my package arrive, help me",DELIVERY,delivery_period,"I have to check when will my package arrive, help me"
295240,BILQ,can ya help me seeing how soon can i expect my parcel,DELIVERY,delivery_period,can ya help me seeing how soon can i expect my parcel
283872,BL,help me to check how long it takes for my delivery to arrive,DELIVERY,delivery_period,help me to check how long it takes for my delivery to arrive
754135,BIL,how long does it usually take for a product to arrive?,DELIVERY,delivery_period,how long does it usually take for a product to arrive?
572094,BLQ,help me seeing when my product is gonna arrive,DELIVERY,delivery_period,help me seeing when my product is gonna arrive
677021,BLQZ,i wan assistance checking how soon can i expect the purchase,DELIVERY,delivery_period,i wan assistance checking how soon can i expect the purchase
722845,BLQZ,want assistance checking ohw soon can i expect my parcel,DELIVERY,delivery_period,want assistance checking ohw soon can i expect my parcel
270692,BL,help me to see how long it takes for my delivery to arrive,DELIVERY,delivery_period,help me to see how long it takes for my delivery to arrive
644368,BELZ,I do not know wha to do to check when will my product arrive,DELIVERY,delivery_period,I do not know wha to do to check when will my product arrive
495388,BLQZ,need to check how soon can i ezpect my package,DELIVERY,delivery_period,need to check how soon can i ezpect my package
101452,BIL,how to check how soon can I expect the order?,DELIVERY,delivery_period,how to check how soon can I expect the order?
354787,BLQ,want help to see how soon can i expect the package,DELIVERY,delivery_period,want help to see how soon can i expect the package
526026,BIL,can you help me see how soon can I expect my item?,DELIVERY,delivery_period,can you help me see how soon can I expect my item?
850264,BIQ,can utell me more about delivery periods,DELIVERY,delivery_period,can utell me more about delivery periods
427904,BCL,"I need to see how soon can I expect my order, help me",DELIVERY,delivery_period,"I need to see how soon can I expect my order, help me"
424519,BL,help seeing how long it takes for my item to arrive,DELIVERY,delivery_period,help seeing how long it takes for my item to arrive
693276,BILQZ,can ya hepl me see when will my item arrive,DELIVERY,delivery_period,can ya hepl me see when will my item arrive
419883,BILZ,can you help me check how oson can I expect the parcel?,DELIVERY,delivery_period,can you help me check how oson can I expect the parcel?
